frame,track_id,class,method,speed_kmh,accel_mps2,x_px,y_px
1696,476,PC,homography,45.25,0.609,1319,517
1696,452,SUV,homography,71.05,-0.126,1083,773
1696,448,MBT,homography,45.3,-1.5,866,853
1696,493,PC,homography,50.13,-1.5,1277,751
1697,443,PC,homography,57.53,-0.191,1205,861
1697,478,MBT,homography,89.17,-0.535,864,698
1697,477,PC,homography,81.37,-0.319,1026,707
1697,489,PC,homography,104.97,0.82,1223,544
1697,485,MBT,homography,49.6,-1.5,1223,669
1697,476,PC,homography,46.92,0.69,1319,518
1697,452,SUV,homography,71.17,-0.118,1078,778
1697,448,LCV,homography,45.96,-1.5,856,861
1697,493,PC,homography,50.04,-1.5,1275,755
1697,492,MBT,homography,100.72,-1.5,1123,548
1698,443,PC,homography,57.78,-0.177,1201,868
1698,478,MBT,homography,89.73,-0.496,856,703
1698,477,PC,homography,81.8,-0.292,1021,712
1698,489,PC,homography,103.68,0.574,1221,546
1698,485,MBT,homography,50.3,-1.5,1220,672
1698,476,PC,homography,49.47,0.86,1318,519
1698,452,SUV,homography,71.42,-0.105,1073,784
1698,448,LCV,homography,46.96,-1.5,846,871
1698,493,PC,homography,50.3,-1.5,1272,759
1698,492,MBT,homography,99.41,-1.5,1120,550
1699,443,PC,homography,58.07,-0.16,1197,875
1699,478,MBT,homography,90.61,-0.442,848,709
1699,477,PC,homography,82.32,-0.262,1015,717
1699,489,PC,homography,103.06,0.448,1220,548
1699,485,MBT,homography,51.16,-1.5,1217,676
1699,476,PC,homography,51.58,1.026,1318,519
1699,452,SUV,homography,71.82,-0.085,1067,790
1699,448,LCV,homography,48.12,-1.5,835,881
1699,493,PC,homography,50.57,-1.5,1271,763
1699,492,MBT,homography,96.52,-1.5,1117,551
1700,443,PC,homography,57.87,-0.166,1196,877
1700,478,MBT,homography,90.59,-0.434,845,711
1700,477,PC,homography,82.08,-0.269,1012,718
1700,489,PC,homography,99.81,-0.043,1220,548
1700,485,MBT,homography,51.23,-1.5,1216,677
1700,476,PC,homography,51.35,0.954,1318,520
1700,452,SUV,homography,71.63,-0.093,1065,792
1700,448,LCV,homography,48.46,-1.5,831,885
1700,493,PC,homography,49.95,-1.5,1270,765
1700,492,MBT,homography,90.56,-1.5,1117,552
1701,443,PC,homography,57.69,-0.171,1193,882
1701,478,MBT,homography,90.35,-0.437,839,714
1701,477,PC,homography,81.79,-0.277,1008,722
1701,489,PC,homography,95.54,-0.637,1218,549
1701,485,MBT,homography,51.45,-1.5,1213,680
1701,476,PC,homography,52.58,1.05,1318,521
1701,452,SUV,homography,71.39,-0.102,1061,796
1701,448,LCV,homography,48.83,-1.5,823,893
1701,493,PC,homography,49.33,-1.5,1268,768
1701,492,MBT,homography,85.99,-1.5,1114,553
1702,443,PC,homography,57.65,-0.17,1189,889
1702,478,MBT,homography,90.25,-0.433,831,719
1702,477,PC,homography,81.59,-0.281,1003,726
1702,489,PC,homography,92.53,-1.009,1217,551
1702,485,MBT,homography,52.17,-1.5,1210,684
1702,476,PC,homography,55.15,1.05,1318,522
1702,452,PC,homography,71.13,-0.111,1057,801
1702,448,LCV,homography,49.52,-1.5,812,903
1702,493,PC,homography,49.26,-1.5,1265,773
1702,492,MBT,homography,83.23,-1.5,1112,555
1703,443,PC,homography,57.69,-0.165,1186,895
1703,478,MBT,homography,90.42,-0.416,822,724
1703,477,PC,homography,81.64,-0.274,998,731
1703,489,PC,homography,89.46,-1.36,1215,552
1703,485,MBT,homography,52.95,-1.5,1207,687
1703,476,PC,homography,57.0,1.05,1318,522
1703,452,SUV,homography,71.06,-0.112,1051,807
1703,448,LCV,homography,50.38,-1.5,800,914
1703,493,PC,homography,49.36,-1.5,1263,777
1703,492,MBT,homography,82.1,-1.5,1110,557
1704,443,PC,homography,57.9,-0.153,1182,903
1704,478,MBT,homography,91.01,-0.38,814,731
1704,477,PC,homography,81.97,-0.253,991,737
1704,489,PC,homography,88.05,-1.47,1214,554
1704,485,MBT,homography,53.73,-1.5,1203,690
1704,476,PC,homography,60.57,1.05,1317,524
1704,452,SUV,homography,71.24,-0.102,1045,813
1704,448,LCV,homography,51.52,-1.5,788,926
1704,493,PC,homography,49.69,-1.5,1260,781
1704,492,MBT,homography,80.7,-1.5,1107,559
1705,443,PC,homography,58.16,-0.139,1178,910
1705,478,MBT,homography,91.62,-0.343,804,736
1705,477,PC,homography,82.54,-0.223,985,742
1705,489,PC,homography,87.96,-1.408,1213,556
1705,485,MBT,homography,54.37,-1.5,1199,693
1705,476,PC,homography,63.77,1.05,1317,525
1705,452,SUV,homography,71.57,-0.086,1038,820
1705,448,MBT,homography,52.68,-1.5,775,937
1705,493,PC,homography,50.14,-1.5,1258,786
1705,492,MBT,homography,77.97,-1.5,1104,560
1706,443,PC,homography,57.93,-0.147,1177,912
1706,478,MBT,homography,91.31,-0.351,801,738
1706,477,PC,homography,82.38,-0.226,982,745
1706,489,PC,homography,86.01,-1.5,1212,556
1706,485,MBT,homography,54.21,-1.5,1197,694
1706,476,PC,homography,64.35,1.05,1317,525
1706,452,SUV,homography,71.33,-0.095,1036,822
1706,448,MBT,homography,53.01,-1.5,770,941
1706,493,PC,homography,49.79,-1.5,1257,787
1706,492,MBT,homography,73.02,-1.5,1103,560
1706,517,PC,homography,0.0,0.0,1038,821
1706,519,LCV,homography,0.0,0.0,771,939
1707,443,PC,homography,57.68,-0.155,1174,918
1707,478,MBT,homography,90.95,-0.361,794,742
1707,477,PC,homography,82.2,-0.23,977,749
1707,489,PC,homography,84.97,-1.5,1211,558
1707,485,MBT,homography,54.36,-1.5,1193,698
1707,476,PC,homography,64.77,1.05,1316,526
1707,452,SUV,homography,71.14,-0.102,1032,828
1707,448,LCV,homography,53.26,-1.5,759,950
1707,493,PC,homography,49.27,-1.5,1255,791
1707,492,MBT,homography,70.58,-1.5,1101,562
1707,519,MBT,homography,8.9,0.037,761,947
1708,443,PC,homography,57.58,-0.157,1170,925
1708,478,MBT,homography,90.86,-0.359,785,748
1708,477,PC,homography,82.11,-0.23,971,754
1708,489,PC,homography,84.74,-1.5,1210,560
1708,485,MBT,homography,54.71,-1.5,1189,701
1708,476,PC,homography,63.86,1.05,1316,526
1708,452,SUV,homography,71.15,-0.099,1025,835
1708,448,MBT,homography,53.66,-1.5,746,961
1708,493,SUV,homography,49.09,-1.5,1252,795
1708,492,MBT,homography,68.05,-1.5,1098,563
1709,443,PC,homography,57.62,-0.152,1165,933
1709,478,MBT,homography,91.17,-0.337,775,755
1709,477,PC,homography,82.23,-0.22,964,760
1709,489,PC,homography,85.71,-1.399,1208,562
1709,485,MBT,homography,55.09,-1.5,1185,705
1709,476,PC,homography,62.9,1.05,1315,527
1709,452,SUV,homography,71.38,-0.088,1019,842
1709,448,LCV,homography,54.34,-1.5,731,974
1709,493,PC,homography,49.27,-1.5,1249,800
1709,492,MBT,homography,67.49,-1.5,1095,566
1710,443,PC,homography,57.8,-0.142,1161,941
1710,478,MBT,homography,91.71,-0.305,764,762
1710,477,PC,homography,82.54,-0.202,957,766
1710,485,MBT,homography,56.0,-1.5,1180,710
1710,476,PC,homography,61.54,1.05,1315,527
1710,452,PC,homography,71.6,-0.076,1013,848
1710,448,LCV,homography,55.22,-1.5,716,988
1710,493,PC,homography,49.88,-1.5,1247,806
1710,492,MBT,homography,67.76,-1.5,1092,568
1710,517,SUV,homography,41.45,0.172,1013,849
1711,443,PC,homography,58.05,-0.128,1156,949
1711,478,MBT,homography,92.42,-0.266,753,769
1711,477,PC,homography,83.04,-0.176,949,772
1711,485,MBT,homography,56.9,-1.5,1176,713
1711,476,PC,homography,61.54,1.05,1315,528
1711,448,MBT,homography,56.14,-1.5,700,1001
1711,493,PC,homography,50.36,-1.467,1244,811
1711,492,MBT,homography,69.09,-1.5,1089,570
1711,521,SUV,homography,0.0,0.0,1245,810
1711,489,PC,homography,90.68,-0.805,1206,566
1712,443,PC,homography,57.82,-0.136,1155,952
1712,478,MBT,homography,92.26,-0.268,748,771
1712,477,PC,homography,82.82,-0.182,946,774
1712,485,MBT,homography,57.04,-1.5,1175,715
1712,476,PC,homography,60.1,0.991,1315,529
1712,448,MBT,homography,56.28,-1.5,694,1006
1712,493,SUV,homography,50.1,-1.447,1243,813
1712,492,MBT,homography,68.6,-1.5,1088,571
1712,521,PC,homography,1.01,0.004,1244,811
1712,489,PC,homography,92.49,-0.582,1206,567
1712,452,SUV,homography,72.22,-0.047,1004,858
1713,443,PC,homography,57.57,-0.145,1151,959
1713,478,MBT,homography,92.05,-0.273,740,777
1713,477,PC,homography,82.65,-0.187,941,780
1713,485,MBT,homography,57.01,-1.5,1171,718
1713,476,PC,homography,58.79,0.739,1314,530
1713,448,LCV,homography,56.46,-1.5,681,1017
1713,493,SUV,homography,49.83,-1.428,1241,817
1713,492,MBT,homography,67.96,-1.5,1086,572
1713,521,PC,homography,12.12,0.074,1242,815
1713,489,PC,homography,93.32,-0.474,1205,568
1713,452,SUV,homography,72.75,-0.023,998,865
1714,443,PC,homography,57.38,-0.15,1147,966
1714,478,MBT,homography,92.02,-0.269,730,783
1714,477,PC,homography,82.62,-0.185,934,785
1714,485,MBT,homography,57.14,-1.463,1168,721
1714,476,PC,homography,57.98,0.581,1313,530
1714,493,SUV,homography,49.67,-1.403,1238,821
1714,492,MBT,homography,67.1,-1.5,1083,574
1714,509,PC,homography,0.0,0.0,1250,514
1714,489,PC,homography,93.9,-0.397,1203,570
1714,452,SUV,homography,73.32,0.003,991,872
1715,443,PC,homography,57.45,-0.145,1142,976
1715,478,MBT,homography,92.17,-0.257,719,790
1715,477,PC,homography,82.81,-0.173,925,792
1715,485,MBT,homography,57.46,-1.419,1163,725
1715,476,PC,homography,57.79,0.522,1312,531
1715,493,PC,homography,49.75,-1.365,1235,826
1715,492,MBT,homography,66.7,-1.5,1080,575
1715,509,PC,homography,18.16,0.075,1249,516
1715,489,PC,homography,94.81,-0.294,1201,573
1715,452,SUV,homography,73.92,0.03,983,881
1715,524,PC,homography,0.0,0.0,1211,638
1716,443,PC,homography,57.65,-0.133,1137,985
1716,478,MBT,homography,92.35,-0.244,707,797
1716,477,PC,homography,83.17,-0.153,917,799
1716,485,MBT,homography,57.97,-1.365,1158,730
1716,476,PC,homography,57.67,0.477,1312,532
1716,493,SUV,homography,50.28,-1.301,1231,833
1716,492,MBT,homography,67.95,-1.5,1077,578
1716,509,PC,homography,50.73,0.278,1248,517
1716,489,PC,homography,95.77,-0.192,1200,575
1716,452,SUV,homography,74.58,0.059,976,889
1716,524,PC,homography,9.14,0.038,1208,640
1717,443,PC,homography,57.91,-0.119,1132,995
1717,478,MBT,homography,92.95,-0.212,694,806
1717,477,PC,homography,83.71,-0.126,908,807
1717,485,MBT,homography,58.7,-1.302,1154,735
1717,476,PC,homography,57.69,0.455,1311,533
1717,493,PC,homography,50.79,-1.241,1228,839
1717,492,MBT,homography,69.09,-1.5,1074,580
1717,509,PC,homography,78.64,0.53,1247,519
1717,489,PC,homography,96.3,-0.135,1198,576
1717,452,SUV,homography,75.23,0.087,968,898
1717,524,PC,homography,32.14,0.181,1206,644
1718,443,PC,homography,57.69,-0.127,1130,998
1718,478,MBT,homography,92.79,-0.215,690,809
1718,477,PC,homography,83.53,-0.132,905,809
1718,485,MBT,homography,58.79,-1.273,1152,736
1718,476,PC,homography,56.29,0.253,1311,533
1718,493,PC,homography,50.59,-1.224,1227,840
1718,492,MBT,homography,68.47,-1.5,1073,581
1718,509,PC,homography,85.02,0.612,1247,519
1718,489,PC,homography,94.95,-0.252,1198,577
1718,452,SUV,homography,75.19,0.083,965,901
1718,524,PC,homography,42.67,0.276,1206,645
1718,527,PC,homography,0.0,0.0,967,899
1719,443,PC,homography,57.38,-0.138,1126,1005
1719,478,MBT,homography,92.6,-0.22,680,816
1719,477,PC,homography,83.3,-0.14,898,815
1719,485,MBT,homography,58.89,-1.243,1148,740
1719,476,PC,homography,55.05,0.087,1311,534
1719,493,PC,homography,50.24,-1.216,1224,844
1719,492,MBT,homography,67.87,-1.5,1070,582
1719,509,PC,homography,82.07,0.549,1246,520
1719,489,PC,homography,93.47,-0.374,1197,579
1719,452,SUV,homography,75.05,0.075,959,908
1719,524,PC,homography,51.11,0.386,1204,647
1720,443,PC,homography,57.19,-0.144,1121,1014
1720,478,MBT,homography,92.44,-0.224,667,823
1720,477,PC,homography,83.25,-0.14,890,822
1720,485,MBT,homography,59.02,-1.213,1143,744
1720,476,PC,homography,54.31,-0.006,1311,535
1720,493,PC,homography,50.07,-1.198,1221,850
1720,492,MBT,homography,67.73,-1.5,1067,584
1720,509,PC,homography,84.04,0.6,1245,521
1720,489,PC,homography,92.8,-0.419,1196,581
1720,452,SUV,homography,75.03,0.073,952,916
1720,524,PC,homography,58.94,0.537,1201,650
1721,443,PC,homography,57.2,-0.142,1115,1024
1721,478,MBT,homography,92.81,-0.202,653,833
1721,477,PC,homography,83.34,-0.133,880,829
1721,485,MBT,homography,59.39,-1.171,1139,749
1721,476,PC,homography,54.32,-0.005,1311,536
1721,493,SUV,homography,50.34,-1.157,1218,857
1721,492,MBT,homography,68.26,-1.5,1064,587
1721,509,PC,homography,90.3,0.847,1243,523
1721,489,PC,homography,93.08,-0.381,1194,584
1721,452,SUV,homography,75.19,0.079,943,926
1721,524,PC,homography,64.78,0.698,1199,653
1722,443,PC,homography,57.33,-0.133,1109,1035
1722,478,MBT,homography,93.39,-0.172,639,843
1722,477,PC,homography,83.68,-0.115,871,838
1722,485,MBT,homography,59.88,-1.126,1134,753
1722,476,PC,homography,54.67,0.035,1310,537
1722,493,SUV,homography,50.73,-1.109,1215,863
1722,492,MBT,homography,68.97,-1.5,1060,589
1722,509,PC,homography,95.75,1.05,1241,525
1722,489,PC,homography,94.07,-0.287,1193,586
1722,452,SUV,homography,75.5,0.091,934,936
1722,524,PC,homography,71.08,0.945,1196,656
1723,478,MBT,homography,94.02,-0.14,624,852
1723,477,PC,homography,84.16,-0.092,861,846
1723,485,MBT,homography,60.65,-1.067,1129,759
1723,476,PC,homography,54.78,0.046,1310,537
1723,493,SUV,homography,51.22,-1.058,1211,869
1723,492,MBT,homography,69.8,-1.5,1057,591
1723,509,PC,homography,101.92,1.05,1240,527
1723,489,PC,homography,95.26,-0.181,1192,589
1723,452,SUV,homography,75.78,0.102,925,945
1723,524,PC,homography,75.99,1.05,1193,660
1724,478,MBT,homography,93.79,-0.148,619,855
1724,477,PC,homography,83.93,-0.101,857,849
1724,485,MBT,homography,60.79,-1.04,1127,761
1724,476,PC,homography,53.66,-0.077,1310,538
1724,493,SUV,homography,51.08,-1.043,1210,871
1724,492,MBT,homography,69.21,-1.5,1055,592
1724,509,PC,homography,102.88,1.05,1239,527
1724,489,PC,homography,94.87,-0.206,1191,590
1724,452,SUV,homography,75.42,0.085,921,949
1724,524,PC,homography,76.12,1.05,1192,661
1724,528,PC,homography,0.0,0.0,1210,870
1725,478,MBT,homography,93.56,-0.156,607,863
1725,477,PC,homography,83.65,-0.111,849,856
1725,485,MBT,homography,60.77,-1.022,1122,764
1725,476,PC,homography,52.43,-0.202,1309,538
1725,493,PC,homography,50.83,-1.034,1207,876
1725,492,MBT,homography,68.33,-1.5,1053,593
1725,509,PC,homography,101.44,1.05,1238,528
1725,489,PC,homography,94.1,-0.26,1190,591
1725,452,SUV,homography,75.05,0.066,913,957
1725,524,PC,homography,74.65,0.993,1190,662
1726,478,MBT,homography,93.6,-0.151,592,873
1726,477,PC,homography,83.59,-0.112,839,864
1726,485,MBT,homography,61.07,-0.988,1117,770
1726,476,PC,homography,51.32,-0.307,1309,539
1726,493,SUV,homography,50.79,-1.014,1204,882
1726,492,MBT,homography,67.95,-1.5,1050,596
1726,509,PC,homography,101.18,1.05,1237,530
1726,489,PC,homography,94.02,-0.258,1188,594
1726,452,SUV,homography,74.91,0.059,904,968
1726,524,PC,homography,74.67,0.951,1187,666
1727,478,MBT,homography,94.0,-0.13,575,885
1727,477,PC,homography,83.7,-0.105,828,873
1727,485,MBT,homography,61.54,-0.948,1112,775
1727,476,PC,homography,50.97,-0.33,1309,540
1727,493,SUV,homography,50.99,-0.982,1200,889
1727,492,MBT,homography,68.13,-1.5,1046,598
1727,509,PC,homography,101.43,1.05,1236,531
1727,489,PC,homography,93.8,-0.267,1186,596
1727,452,SUV,homography,74.92,0.059,895,979
1727,524,PC,homography,76.18,1.05,1184,669
1728,478,MBT,homography,94.49,-0.105,559,896
1728,477,PC,homography,84.05,-0.087,817,883
1728,485,MBT,homography,62.24,-0.897,1106,781
1728,476,PC,homography,50.39,-0.373,1309,540
1728,493,SUV,homography,51.29,-0.946,1196,896
1728,492,MBT,homography,69.13,-1.5,1043,601
1728,509,PC,homography,103.58,1.05,1235,533
1728,489,PC,homography,93.83,-0.256,1185,599
1728,452,SUV,homography,75.2,0.07,884,991
1728,524,PC,homography,77.86,1.05,1181,673
1729,478,MBT,homography,95.16,-0.073,540,908
1729,477,PC,homography,84.56,-0.063,805,893
1729,485,MBT,homography,63.0,-0.845,1100,787
1729,476,PC,homography,50.35,-0.363,1308,541
1729,493,PC,homography,51.79,-0.9,1192,904
1729,492,MBT,homography,70.04,-1.5,1039,603
1729,509,PC,homography,104.89,1.05,1234,534
1729,489,PC,homography,94.0,-0.237,1183,601
1729,452,SUV,homography,75.51,0.083,873,1003
1729,524,PC,homography,79.52,1.05,1178,676
1730,478,MBT,homography,95.01,-0.079,533,912
1730,477,PC,homography,84.37,-0.07,800,897
1730,485,MBT,homography,63.06,-0.826,1098,789
1730,476,PC,homography,49.53,-0.425,1308,542
1730,493,PC,homography,51.73,-0.885,1190,907
1730,492,MBT,homography,69.63,-1.5,1038,604
1730,509,PC,homography,102.38,1.05,1233,535
1730,489,PC,homography,92.91,-0.307,1182,602
1730,452,SUV,homography,75.2,0.067,869,1007
1730,524,PC,homography,78.34,1.05,1177,677
1730,532,SUV,homography,0.0,0.0,1191,905
1731,478,MBT,homography,94.68,-0.092,519,920
1731,477,PC,homography,84.07,-0.083,791,904
1731,485,MBT,homography,63.04,-0.812,1094,793
1731,476,PC,homography,48.75,-0.48,1308,542
1731,493,SUV,homography,51.58,-0.874,1188,912
1731,492,MBT,homography,69.26,-1.5,1035,606
1731,509,PC,homography,99.41,0.497,1232,536
1731,489,PC,homography,91.7,-0.383,1181,604
1731,452,SUV,homography,75.0,0.057,860,1018
1731,524,PC,homography,76.88,0.847,1174,680
1731,532,PC,homography,6.41,0.027,1188,910
1732,478,MBT,homography,94.68,-0.091,500,933
1732,477,PC,homography,83.94,-0.087,779,914
1732,485,MBT,homography,63.13,-0.793,1088,798
1732,476,PC,homography,47.58,-0.566,1307,543
1732,493,SUV,homography,51.61,-0.855,1183,919
1732,492,MBT,homography,69.25,-1.5,1031,608
1732,509,PC,homography,97.39,0.124,1231,537
1732,489,PC,homography,90.62,-0.446,1180,606
1732,524,PC,homography,76.84,0.784,1171,683
1733,478,MBT,homography,94.87,-0.08,481,946
1733,477,PC,homography,84.14,-0.076,766,926
1733,485,MBT,homography,63.6,-0.757,1082,806
1733,476,PC,homography,46.59,-0.632,1306,544
1733,493,SUV,homography,51.81,-0.828,1179,927
1733,492,MBT,homography,69.48,-1.5,1027,611
1733,509,PC,homography,97.39,0.116,1229,539
1733,489,PC,homography,90.37,-0.451,1178,609
1733,524,PC,homography,77.57,0.854,1167,687
1734,478,MBT,homography,95.3,-0.059,460,960
1734,477,PC,homography,84.56,-0.056,752,938
1734,485,MBT,homography,64.2,-0.715,1076,812
1734,476,PC,homography,45.75,-0.681,1305,544
1734,493,SUV,homography,52.11,-0.796,1175,935
1734,492,MBT,homography,70.26,-1.5,1023,614
1734,509,PC,homography,97.31,0.096,1228,541
1734,489,PC,homography,90.11,-0.456,1176,611
1734,524,PC,homography,78.7,0.985,1164,691
1735,478,MBT,homography,95.88,-0.032,437,975
1735,477,PC,homography,85.13,-0.03,738,950
1735,485,MBT,homography,64.92,-0.669,1069,819
1735,476,PC,homography,45.28,-0.697,1304,545
1735,493,SUV,homography,52.47,-0.762,1170,943
1735,492,MBT,homography,70.92,-1.5,1019,616
1735,509,PC,homography,97.45,0.111,1227,542
1735,489,PC,homography,90.52,-0.417,1175,615
1735,524,PC,homography,80.56,1.05,1161,695
1736,478,MBT,homography,95.64,-0.042,428,980
1736,477,PC,homography,84.98,-0.036,733,955
1736,485,MBT,homography,64.99,-0.653,1067,821
1736,476,PC,homography,44.27,-0.756,1304,545
1736,493,SUV,homography,52.27,-0.757,1168,945
1736,492,MBT,homography,70.44,-1.5,1018,617
1736,509,PC,homography,94.62,-0.338,1226,543
1736,489,PC,homography,89.95,-0.444,1174,616
1736,524,PC,homography,79.8,1.025,1159,696
1737,478,MBT,homography,95.34,-0.055,410,992
1737,477,PC,homography,84.73,-0.046,721,964
1737,485,MBT,homography,65.05,-0.639,1061,826
1737,476,PC,homography,43.81,-0.768,1303,546
1737,493,PC,homography,52.12,-0.75,1165,952
1737,492,MBT,homography,69.99,-1.5,1014,619
1737,509,PC,homography,92.3,-0.67,1225,544
1737,489,PC,homography,89.46,-0.463,1172,618
1737,524,PC,homography,78.94,0.826,1157,700
1738,478,MBT,homography,95.22,-0.06,388,1006
1738,477,PC,homography,84.68,-0.048,707,976
1738,485,MBT,homography,65.37,-0.612,1055,834
1738,476,PC,homography,43.93,-0.736,1303,547
1738,493,SUV,homography,52.15,-0.734,1161,961
1738,492,MBT,homography,69.84,-1.5,1010,621
1738,509,PC,homography,91.2,-0.793,1224,546
1738,489,PC,homography,89.27,-0.463,1171,621
1738,524,PC,homography,78.54,0.716,1154,703
1739,477,PC,homography,84.79,-0.042,691,989
1739,485,MBT,homography,65.79,-0.582,1049,840
1739,476,PC,homography,44.55,-0.665,1303,549
1739,493,SUV,homography,52.27,-0.714,1157,969
1739,492,MBT,homography,70.04,-1.5,1006,624
1739,509,PC,homography,90.71,-0.817,1222,547
1739,489,PC,homography,89.19,-0.457,1169,624
1739,524,PC,homography,78.95,0.734,1150,707
1740,477,PC,homography,85.1,-0.028,674,1003
1740,485,MBT,homography,66.32,-0.547,1042,848
1740,476,PC,homography,44.99,-0.613,1302,549
1740,493,SUV,homography,52.57,-0.685,1151,978
1740,492,MBT,homography,70.75,-1.5,1001,627
1740,509,PC,homography,90.86,-0.752,1222,549
1740,489,PC,homography,89.36,-0.435,1167,627
1740,524,PC,homography,79.32,0.745,1145,711
1741,485,MBT,homography,67.07,-0.503,1034,856
1741,476,PC,homography,45.37,-0.567,1301,550
1741,493,SUV,homography,52.9,-0.656,1146,987
1741,492,MBT,homography,71.68,-1.5,997,630
1741,509,PC,homography,91.69,-0.599,1220,551
1741,489,PC,homography,89.49,-0.417,1165,629
1741,524,PC,homography,79.71,0.758,1141,715
1742,485,MBT,homography,67.2,-0.488,1032,859
1742,476,PC,homography,45.01,-0.577,1301,550
1742,493,SUV,homography,52.67,-0.654,1144,990
1742,492,MBT,homography,71.59,-1.5,996,632
1742,509,PC,homography,90.08,-0.778,1220,551
1742,489,PC,homography,88.57,-0.462,1165,630
1742,524,PC,homography,77.93,0.475,1140,716
1743,485,MBT,homography,67.24,-0.477,1026,865
1743,476,PC,homography,44.83,-0.574,1301,551
1743,493,PC,homography,52.44,-0.653,1140,997
1743,492,MBT,homography,71.71,-1.5,992,634
1743,509,PC,homography,89.1,-0.864,1218,553
1743,489,PC,homography,87.85,-0.493,1163,633
1743,524,PC,homography,76.68,0.286,1137,720
1744,485,MBT,homography,67.41,-0.461,1019,872
1744,476,PC,homography,45.38,-0.519,1301,553
1744,493,SUV,homography,52.42,-0.642,1136,1007
1744,492,MBT,homography,72.16,-1.5,988,637
1744,509,PC,homography,88.96,-0.839,1217,555
1744,489,PC,homography,87.28,-0.514,1161,636
1744,524,PC,homography,76.03,0.19,1134,724
1745,485,MBT,homography,67.94,-0.429,1011,882
1745,476,PC,homography,45.56,-0.493,1300,553
1745,493,SUV,homography,52.54,-0.624,1130,1016
1745,492,MBT,homography,72.91,-1.5,983,641
1745,509,PC,homography,89.31,-0.755,1216,556
1745,489,PC,homography,87.05,-0.516,1158,639
1745,524,PC,homography,75.9,0.163,1129,728
1746,485,MBT,homography,68.55,-0.393,1002,890
1746,476,PC,homography,45.44,-0.487,1300,554
1746,493,PC,homography,52.8,-0.6,1124,1027
1746,492,MBT,homography,73.53,-1.5,978,644
1746,509,PC,homography,89.87,-0.655,1215,558
1746,489,PC,homography,87.04,-0.505,1156,642
1746,524,PC,homography,76.61,0.241,1125,733
1747,485,MBT,homography,69.25,-0.355,993,899
1747,476,PC,homography,45.39,-0.478,1300,555
1747,493,SUV,homography,53.14,-0.572,1119,1037
1747,492,MBT,homography,74.32,-1.5,973,647
1747,509,PC,homography,90.99,-0.498,1213,560
1747,489,PC,homography,87.4,-0.473,1154,646
1747,524,PC,homography,77.4,0.322,1121,737
1748,485,MBT,homography,69.29,-0.346,990,903
1748,476,PC,homography,44.78,-0.505,1300,555
1748,492,MBT,homography,74.16,-1.481,971,648
1748,509,PC,homography,90.02,-0.584,1212,561
1748,489,PC,homography,86.89,-0.491,1153,647
1748,524,PC,homography,76.36,0.189,1119,739
1749,485,MBT,homography,69.3,-0.34,984,910
1749,476,PC,homography,44.14,-0.533,1299,556
1749,492,MBT,homography,74.03,-1.455,968,651
1749,509,PC,homography,88.6,-0.71,1211,562
1749,489,PC,homography,86.49,-0.502,1151,650
1749,524,PC,homography,75.49,0.085,1116,743
1750,485,MBT,homography,69.33,-0.332,975,918
1750,476,PC,homography,43.97,-0.531,1299,557
1750,492,MBT,homography,74.21,-1.414,963,654
1750,509,PC,homography,88.77,-0.663,1210,564
1750,489,PC,homography,85.92,-0.523,1149,652
1750,524,PC,homography,75.13,0.043,1111,747
1751,485,MBT,homography,69.72,-0.309,966,929
1751,476,PC,homography,43.84,-0.525,1298,558
1751,492,MBT,homography,74.67,-1.358,957,658
1751,509,PC,homography,88.98,-0.615,1208,566
1751,489,PC,homography,85.54,-0.531,1146,655
1751,524,PC,homography,75.04,0.031,1106,752
1752,485,MBT,homography,70.15,-0.284,956,938
1752,476,PC,homography,43.86,-0.511,1298,559
1752,492,MBT,homography,75.3,-1.295,952,661
1752,509,PC,homography,89.45,-0.543,1207,568
1752,489,PC,homography,85.71,-0.511,1143,660
1752,524,PC,homography,75.77,0.105,1102,758
1753,485,MBT,homography,70.8,-0.25,947,950
1753,476,PC,homography,43.63,-0.513,1297,559
1753,492,MBT,homography,76.01,-1.23,947,665
1753,509,PC,homography,90.38,-0.432,1205,570
1753,489,PC,homography,86.02,-0.484,1141,663
1753,524,PC,homography,76.69,0.192,1097,763
1754,485,MBT,homography,70.82,-0.244,943,954
1754,476,PC,homography,42.84,-0.548,1297,559
1754,492,MBT,homography,75.81,-1.214,945,666
1754,509,PC,homography,89.58,-0.492,1205,571
1754,489,PC,homography,85.46,-0.503,1140,665
1754,524,PC,homography,76.07,0.125,1095,765
1755,485,MBT,homography,70.72,-0.244,935,962
1755,476,PC,homography,42.65,-0.546,1296,561
1755,492,MBT,homography,75.68,-1.196,940,669
1755,509,PC,homography,89.72,-0.461,1204,573
1755,489,PC,homography,84.97,-0.518,1137,668
1755,524,PC,homography,75.6,0.075,1091,769
1756,485,MBT,homography,70.83,-0.235,925,973
1756,476,PC,homography,43.21,-0.501,1296,562
1756,492,MBT,homography,75.58,-1.176,935,672
1756,509,PC,homography,89.69,-0.446,1203,575
1756,489,PC,homography,84.73,-0.52,1135,671
1756,524,PC,homography,75.3,0.045,1087,774
1757,485,MBT,homography,71.13,-0.217,914,985
1757,476,PC,homography,43.15,-0.493,1295,562
1757,492,MBT,homography,75.55,-1.154,929,675
1757,509,PC,homography,89.8,-0.421,1201,577
1757,489,PC,homography,84.98,-0.496,1132,676
1757,524,PC,homography,75.5,0.061,1081,780
