count_id,track_id,class,speed_kmh,accel_avg_mps2,vel_1_mps,vel_2_mps,vsp_kw_ton,vkt_km,tier1_co2_g,diff_co2_pct,e2_co2_g,e2_nox_g,e2_fuel_g,e2_hc_g,e2_co_g,e2_pm25_g,e5_co2_g,e5_nox_g,e5_fuel_g,e5_hc_g,e5_co_g,e5_pm25_g
31,235,SUV,84.0,-0.952,0.0,0.0,4.58,0.1,21.5,-43.1,12.24,0.0062,4.01,0.0046,0.0326,0.00023,11.02,0.0025,3.61,0.0023,0.0196,2e-05
32,226,MBT,96.6,-0.816,0.0,0.0,13.44,0.1,27.1,-27.2,19.72,0.0117,6.43,0.0072,0.0473,0.0005,17.75,0.0055,5.78,0.0038,0.0287,5e-05
33,261,MBT,103.6,0.245,0.0,0.0,18.69,0.1,27.1,-12.1,23.82,0.013,7.8,0.0078,0.0572,6e-05,21.44,0.0052,7.02,0.0039,0.0343,1e-05
34,228,PC,76.7,0.106,0.0,0.0,7.55,0.1,17.0,-15.3,14.39,0.0077,4.71,0.0048,0.0349,6e-05,12.96,0.0031,4.24,0.0024,0.0209,1e-05
35,272,MBT,99.3,-0.509,0.0,0.0,6.09,0.1,27.1,-64.2,9.7,0.0047,3.17,0.0034,0.0245,0.00014,8.73,0.0019,2.86,0.0017,0.0147,1e-05
36,247,LCV,76.0,0.294,0.0,0.0,13.89,0.1,26.8,-1.8,26.31,0.0241,8.42,0.0115,0.0542,0.0021,23.68,0.0149,7.58,0.0071,0.0346,0.00021
37,273,MBT,95.8,0.196,0.0,0.0,13.03,0.1,27.1,-27.3,19.7,0.0115,6.43,0.0067,0.0466,0.00022,17.73,0.005,5.79,0.0035,0.0282,2e-05
38,280,PC,83.8,0.015,0.0,0.0,8.14,0.1,17.0,-26.6,12.48,0.0067,4.09,0.0041,0.0302,5e-05,11.24,0.0027,3.68,0.0021,0.0181,0.0
39,304,SUV,100.6,0.009,0.0,0.0,13.03,0.1,21.5,10.7,23.8,0.0183,7.7,0.0097,0.0563,0.001,21.42,0.0097,6.93,0.0054,0.0347,0.0001
40,341,SUV,100.2,0.689,0.0,0.0,28.6,0.1,21.5,183.2,60.89,0.0603,19.43,0.0281,0.1275,0.00542,54.8,0.0377,17.48,0.0176,0.0819,0.00054
41,317,MBT,111.0,-0.372,0.0,0.0,10.99,0.1,27.1,-44.4,15.08,0.0106,4.88,0.0059,0.0346,0.0007,13.57,0.0057,4.39,0.0033,0.0214,7e-05
42,313,PC,96.5,0.043,0.0,0.0,11.75,0.1,17.0,-0.9,16.85,0.0091,5.52,0.0056,0.0408,6e-05,15.16,0.0036,4.96,0.0028,0.0245,1e-05
43,277,PC,59.8,0.161,0.0,0.0,6.76,0.1,17.0,-13.1,14.77,0.008,4.84,0.0048,0.0355,4e-05,13.3,0.0032,4.35,0.0024,0.0213,0.0
44,330,PC,90.5,-0.186,0.0,0.0,9.04,0.1,17.0,-13.6,14.7,0.0088,4.79,0.0053,0.035,0.00035,13.23,0.0042,4.31,0.0028,0.0213,4e-05
45,311,PC,60.0,-0.55,0.0,0.0,4.22,0.1,17.0,-27.7,12.3,0.0057,4.03,0.0044,0.0318,0.00023,11.07,0.0023,3.62,0.0022,0.0191,2e-05
46,333,PC,99.9,0.134,0.0,0.0,13.97,0.1,17.0,13.4,19.27,0.0105,6.31,0.0064,0.0467,6e-05,17.35,0.0042,5.68,0.0032,0.028,1e-05
47,363,PC,50.6,-0.987,0.0,0.0,5.36,0.1,17.0,-18.4,13.86,0.0065,4.54,0.005,0.0358,0.00026,12.48,0.0026,4.09,0.0025,0.0215,3e-05
48,344,PC,54.3,-0.606,0.0,0.0,2.17,0.1,17.0,-50.7,8.39,0.0034,2.75,0.0033,0.0228,0.00026,7.55,0.0014,2.47,0.0016,0.0137,3e-05
49,350,MBT,97.3,-0.85,0.0,0.0,3.22,0.1,27.1,-75.1,6.74,0.0048,2.17,0.003,0.016,0.00052,6.07,0.0029,1.95,0.0018,0.0101,5e-05
50,398,LCV,98.9,0.243,0.0,0.0,10.62,0.1,26.8,31.0,35.1,0.0406,11.03,0.0181,0.0649,0.00479,31.59,0.0282,9.92,0.0123,0.0441,0.00048
51,353,PC,65.8,0.19,0.0,0.0,7.92,0.1,17.0,-1.6,16.73,0.009,5.48,0.0055,0.0406,7e-05,15.06,0.0036,4.93,0.0028,0.0243,1e-05
52,397,PC,77.7,0.351,0.0,0.0,8.97,0.1,17.0,72.3,29.29,0.0157,9.59,0.0097,0.071,0.00013,26.36,0.0063,8.63,0.0049,0.0426,1e-05
