count_id,track_id,class,speed_kmh,accel_avg_mps2,vel_1_mps,vel_2_mps,vsp_kw_ton,vkt_km,tier1_co2_g,diff_co2_pct,e2_co2_g,e2_nox_g,e2_fuel_g,e2_hc_g,e2_co_g,e2_pm25_g,e5_co2_g,e5_nox_g,e5_fuel_g,e5_hc_g,e5_co_g,e5_pm25_g
5409,31316,SUV,7.8,-0.636,0.0,0.0,1.35,0.10297,22.14,-18.2,18.1,0.008,5.93,0.0074,0.0513,0.00061,16.29,0.0032,5.33,0.0037,0.0308,6e-05
5410,31300,PC,8.4,-0.136,0.0,0.0,1.1,0.10297,17.5,10.8,19.39,0.0067,6.35,0.008,0.0553,0.00084,17.45,0.0027,5.71,0.004,0.0332,8e-05
5411,31068,LCV,11.3,-0.091,0.0,0.0,0.38,0.10297,27.6,-20.2,22.03,0.0106,6.98,0.0109,0.0609,0.00221,19.83,0.0071,6.29,0.0069,0.0402,0.00022
5412,31262,PC,13.6,-0.078,0.0,0.0,0.29,0.10297,17.5,33.3,23.33,0.005,7.64,0.011,0.0737,0.00166,20.99,0.002,6.87,0.0055,0.0442,0.00017
5413,31127,LCV,11.0,0.074,0.0,0.0,0.79,0.10297,27.6,-45.1,15.16,0.0091,4.86,0.0065,0.0377,0.001,13.64,0.0053,4.37,0.0039,0.0242,0.0001
5414,31144,SUV,6.9,-0.342,0.0,0.0,1.03,0.10297,22.14,4.5,23.13,0.0076,7.57,0.0097,0.0671,0.0011,20.82,0.003,6.82,0.0049,0.0402,0.00011
5415,31318,PC,39.8,0.085,0.0,0.0,2.73,0.10297,17.5,-36.7,11.09,0.0057,3.63,0.0038,0.0275,0.0001,9.98,0.0023,3.27,0.0019,0.0165,1e-05
5416,31347,PC,45.6,0.394,0.0,0.0,7.02,0.10297,17.5,28.2,22.44,0.0122,7.35,0.0074,0.054,6e-05,20.2,0.0049,6.61,0.0037,0.0324,1e-05
5417,31266,PC,13.4,0.029,0.0,0.0,0.48,0.10297,17.5,-18.5,14.26,0.0041,4.67,0.0062,0.0427,0.0008,12.84,0.0016,4.2,0.0031,0.0256,8e-05
5418,31176,SUV,7.5,-0.002,0.0,0.0,0.75,0.10297,22.14,26.9,28.09,0.0098,9.2,0.0121,0.0827,0.00134,25.28,0.0039,8.28,0.006,0.0496,0.00013
5419,31382,PC,45.3,0.263,0.0,0.0,5.04,0.10297,17.5,-2.1,17.14,0.0093,5.61,0.0056,0.0412,5e-05,15.42,0.0037,5.05,0.0028,0.0247,0.0
5420,31235,PC,16.2,-0.004,0.0,0.0,0.53,0.10297,17.5,-17.4,14.46,0.0045,4.73,0.0062,0.0424,0.00073,13.01,0.0018,4.26,0.0031,0.0254,7e-05
5421,31394,PC,42.2,0.014,0.0,0.0,2.55,0.10297,17.5,-43.2,9.94,0.005,3.25,0.0034,0.0248,0.00011,8.95,0.002,2.93,0.0017,0.0149,1e-05
5422,31379,MBT,41.7,-0.203,0.0,0.0,2.12,0.10297,27.9,-63.3,10.23,0.0048,3.35,0.0037,0.0264,0.00019,9.21,0.0019,3.02,0.0018,0.0158,2e-05
